-0.94	0.07200	59.74
-0.94	0.07200	59.74
-0.94	0.07090	59.74
-0.94	0.07090	59.79
-0.93	0.07160	59.79
-0.93	0.07130	59.79
-0.91	0.07160	59.76
-0.87	0.07160	59.76
-0.83	0.07200	59.79
-0.76	0.07130	59.83
-0.66	0.07200	59.83
-0.59	0.07200	59.84
-0.47	0.07090	59.84
-0.39	0.07160	59.83
-0.27	0.07130	59.86
-0.17	0.07090	59.86
-0.03	0.07160	59.88
0.14	0.07090	59.88
0.24	0.07200	59.90
0.39	0.07160	59.91
0.51	0.07090	59.91
0.66	0.07130	59.93
0.76	0.07160	59.93
0.90	0.07160	59.95
0.99	0.07050	59.97
1.12	0.07090	59.97
1.25	0.07200	59.97
1.33	0.07090	59.97
1.45	0.07160	59.99
1.53	0.07160	59.95
1.63	0.07130	59.95
1.70	0.07160	59.91
1.80	0.07200	59.91
1.91	0.07090	59.94
1.98	0.07160	59.94
2.06	0.07010	59.94
2.13	0.07090	59.91
2.21	0.07130	59.91
2.27	0.07130	59.90
2.36	0.07130	59.93
2.42	0.07160	59.93
2.51	0.07090	59.91
2.59	0.07130	59.91
2.65	0.07090	59.90
2.73	0.07050	59.93
2.78	0.07090	59.93
2.86	0.07090	59.94
2.91	0.07130	59.94
2.98	0.07130	59.93
3.07	0.07200	59.94
3.12	0.07090	59.94
3.19	0.07200	59.94
3.23	0.07090	59.94
3.31	0.07130	59.94
3.36	0.07130	59.91
3.43	0.07050	59.91
3.48	0.07050	59.90
3.55	0.07130	59.91
3.62	0.07090	59.91
3.68	0.07200	59.90
3.74	0.07200	59.90
3.78	0.07090	59.90
3.85	0.07160	59.94
3.90	0.07130	59.94
3.96	0.07160	59.96
4.03	0.07130	59.95
4.08	0.07050	59.95
4.15	0.07130	59.94
4.19	0.07010	59.94
4.26	0.07090	59.96
4.30	0.07200	59.96
4.37	0.07090	59.96
4.41	0.07090	59.96
4.47	0.07160	59.96
4.54	0.07090	59.97
4.58	0.07090	59.97
4.65	0.07090	59.97
4.70	0.07090	59.96
4.76	0.07090	59.96
4.80	0.07050	59.96
4.86	0.07130	59.97
4.94	0.07090	59.97
4.98	0.07090	60.00
5.04	0.07160	60.00
5.08	0.07090	60.00
5.14	0.07130	59.99
5.18	0.07200	59.99
5.25	0.07160	60.00
5.29	0.07130	60.00
5.36	0.07090	59.97
5.43	0.07130	59.97
5.47	0.07130	59.97
5.53	0.07050	59.95
5.57	0.07090	59.95
5.63	0.07130	59.95
5.67	0.07130	59.95
5.74	0.07160	59.95
5.80	0.07010	59.95
5.84	0.07160	59.95
5.90	0.07160	59.96
5.95	0.07130	59.96
6.01	0.07130	59.96
6.06	0.07130	59.95
6.11	0.07090	59.95
6.15	0.07160	59.94
6.22	0.07160	59.93
6.28	0.07130	59.93
6.32	0.07160	59.88
6.38	0.07130	59.88
6.43	0.07050	59.89
6.49	0.07090	59.89
6.52	0.07090	59.89
6.59	0.07130	59.89
6.65	0.07010	59.86
6.70	0.07130	59.86
6.75	0.07090	59.85
6.80	0.07160	59.85
6.86	0.07010	59.85
6.91	0.07090	59.84
6.96	0.07200	59.84
7.00	0.07090	59.84
7.06	0.07050	59.84
7.13	0.07160	59.84
7.17	0.07130	59.81
7.23	0.07160	59.81
7.27	0.07160	59.83
7.33	0.07090	59.80
7.38	0.07130	59.80
7.43	0.07160	59.80
7.50	0.07050	59.81
7.54	0.07090	59.81
7.61	0.07050	59.79
7.64	0.07160	59.79
7.70	0.07050	59.81
7.74	0.07050	59.81
7.80	0.07090	59.81
7.85	0.07050	59.83
7.90	0.07050	59.84
7.97	0.07090	59.84
8.02	0.07160	59.89
8.08	0.07160	59.90
8.12	0.07160	59.90
8.18	0.07160	59.90
8.22	0.07010	59.90
8.28	0.07090	59.89
8.34	0.07090	59.89
8.39	0.07160	59.89
8.44	0.07130	59.88
8.49	0.07090	59.88
8.54	0.07090	59.88
8.59	0.07050	59.88
8.65	0.07050	59.88
8.69	0.07130	59.89
8.75	0.07130	59.89
8.82	0.07130	59.89
8.86	0.07130	59.90
8.92	0.07130	59.90
8.96	0.07090	59.90
9.02	0.07050	59.90
9.06	0.07160	59.91
9.12	0.07090	59.90
9.19	0.07130	59.90
9.23	0.07160	59.91
9.29	0.07130	59.91
9.33	0.07160	59.94
9.38	0.07090	59.91
9.43	0.07160	59.91
9.49	0.07050	59.91
9.53	0.07130	59.91
9.59	0.07160	59.93
9.66	0.07090	59.94
9.70	0.07160	59.94
9.76	0.07200	59.96
9.80	0.07050	59.96
9.86	0.07050	59.96
9.89	0.07090	59.96
9.96	0.07050	59.96
10.03	0.07090	59.97
10.07	0.07090	59.97
10.13	0.07090	59.97
10.17	0.07010	59.99
10.23	0.07090	59.99
10.27	0.07130	60.01
10.33	0.07010	60.01
10.37	0.07050	60.05
10.43	0.07010	60.06
10.50	0.07050	60.06
10.54	0.07010	60.11
10.60	0.07010	60.11
10.64	0.06980	60.13
10.70	0.07050	60.15
10.74	0.07050	60.15
10.80	0.07010	60.18
10.87	0.07130	60.18
10.91	0.07010	60.19
10.97	0.06980	60.15
11.01	0.07010	60.15
11.07	0.07090	60.14
11.11	0.07090	60.14
11.17	0.07010	60.15
11.21	0.07050	60.15
11.27	0.07050	60.15
11.34	0.07090	60.13
11.38	0.07050	60.13
11.44	0.07010	60.11
11.48	0.07010	60.08
11.54	0.07090	60.08
11.58	0.07050	60.04
11.64	0.07010	60.04
11.71	0.07010	60.04
11.75	0.06980	60.04
11.81	0.06940	60.04
11.85	0.06860	60.05
11.91	0.06860	60.05
11.95	0.06860	60.05
12.01	0.06830	60.03
12.06	0.06790	60.03
12.11	0.06710	60.01
12.17	0.06670	60.00
12.22	0.06520	60.00
12.28	0.06600	59.99
12.32	0.06380	59.99
12.38	0.06410	59.97
12.42	0.06190	59.97
12.48	0.06150	59.97
12.55	0.05890	59.96
12.59	0.05740	59.96
12.65	0.05620	59.94
12.69	0.05290	59.97
12.75	0.05210	59.97
12.79	0.04870	59.97
12.85	0.04570	59.97
12.89	0.04280	60.00
12.95	0.04010	60.01
13.02	0.03450	60.01
13.06	0.03000	60.04
13.12	0.02700	60.04
13.16	0.02030	60.04
13.22	0.01730	60.08
13.26	0.01090	60.08
13.33	0.00600	60.11
13.39	-0.00040	60.11
13.43	-0.00830	60.10
13.49	-0.01390	60.11
13.53	-0.02140	60.11
13.60	-0.02930	60.10
13.63	-0.03710	60.10
13.69	-0.04390	60.10
13.73	-0.05400	60.13
13.79	-0.06080	60.13
13.86	-0.07350	60.13
13.90	-0.08700	60.13
13.97	-0.09680	60.13
14.00	-0.11140	60.11
14.06	-0.12190	60.11
14.10	-0.13760	60.11
14.16	-0.14920	60.09
14.23	-0.16500	60.09
14.27	-0.18600	60.10
14.33	-0.20060	60.10
14.37	-0.22050	60.13
14.43	-0.23510	60.13
14.47	-0.25950	60.13
14.54	-0.27450	60.13
14.57	-0.30190	60.13
14.64	-0.32060	60.11
14.70	-0.34610	60.06
14.74	-0.37760	60.06
14.80	-0.40200	60.04
14.84	-0.43390	60.04
14.90	-0.45830	60.05
14.94	-0.49240	60.01
15.00	-0.52240	60.01
15.07	-0.55950	60.00
15.11	-0.60830	60.00
15.17	-0.64240	60.03
15.21	-0.68930	59.97
15.27	-0.72450	59.97
15.31	-0.77960	60.00
15.37	-0.81860	60.00
15.41	-0.88500	60.01
15.48	-0.92930	60.00
15.54	-1.00090	60.00
15.58	-1.09240	59.97
15.64	-1.16400	59.97
15.73	-2.95430	59.97
15.79	-2.95430	59.99
15.83	-2.95010	59.99
